,country,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,freight_cost_(usd),line_item_insurance_(usd),days_to_process,po_/_so_#_SO,asn/dn_#_DN,fulfill_via_From RDC,vendor_inco_term_CIP,vendor_inco_term_DAP,vendor_inco_term_DDP,vendor_inco_term_DDU,vendor_inco_term_EXW,vendor_inco_term_FCA,vendor_inco_term_N/A - From RDC,shipment_mode_Air Charter,shipment_mode_Ocean,shipment_mode_Truck,sub_classification_HIV+,sub_classification_Pediatric,vendor_other,brand_other,"manufacturing_site_Cipla, Goa, India",manufacturing_site_Hetero Unit III Hyderabad IN,manufacturing_site_Mylan (formerly Matrix) Nashik,"manufacturing_site_Strides, Bangalore, India.",manufacturing_site_other,first_line_designation_Yes,line_item_value
705,1.0000000000000002,0.16201117318435757,0.9999999999999999,0.12366341236634122,0.2002275312855518,0.4994867110468118,1.0,0.6324850299401199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407198.31250000006
706,0.3632478632478633,0.3296089385474861,0.009642234898207595,0.14337517433751742,0.11831626848691697,0.07157751371959992,0.008316814094981247,0.5471556886227545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3122.55
707,0.23575498575498577,0.3296089385474861,0.0003818706890379245,0.2720595072059507,0.21843003412969283,0.19996807714105,0.000565220375387075,0.4618263473053893,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,248.71
708,0.8254985754985755,0.16201117318435757,0.9999999999999999,0.15304509530450952,0.24573378839590448,0.8688194467479367,1.0,0.500748502994012,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,407198.31250000006
709,0.4537037037037038,0.16201117318435757,0.007995417551731545,0.06601580660158064,0.10921501706484642,0.19996807714105,0.0019863458906460066,0.5935628742514971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1192.8
710,0.4886039886039886,0.3296089385474861,0.005704193417503997,0.13017201301720127,0.10921501706484642,0.08596207870544018,0.005313071528638505,0.03517964071856289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1680.0
711,0.7435897435897436,0.16201117318435757,0.20618630516241437,0.27968386796838673,0.45506257110352677,0.276101544176162,0.29420527996576384,0.7148203592814372,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,129945.6
712,0.16737891737891739,0.10614525139664806,0.05296069118594716,0.5950720595072059,1.0,0.3699303679095318,0.183551279618557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,71040.0
713,0.3632478632478633,0.664804469273743,0.07157688727654597,0.7642956764295675,0.30944254835039825,0.23803225909794393,0.31859050187532045,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,123300.0
714,0.7435897435897436,1.0,0.07009713835652402,0.03570432357043235,0.009101251422070536,0.19996807714105,0.014582685684986536,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.96
